Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY,CAT,JNJ,MSFT,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06,201.21104431152344,162.26296997070312,289.7289733886719,423.68408203125,216.2100067138672,182.22999572753906,299.5,446.5199890136719,217.1300048828125,182.60000610351562,307.0,448.92999267578125,213.5500030517578,178.6199951171875,296.7099914550781,443.4700012207031,215.1199951171875,179.38999938964844,305.19000244140625,446.8900146484375,2783300,10330900,40110400,106898000
2022-04-07,200.9225616455078,161.8444366455078,291.53802490234375,425.8190612792969,215.89999389648438,181.75999450683594,301.3699951171875,448.7699890136719,216.30999755859375,182.9499969482422,303.6499938964844,450.69000244140625,213.55999755859375,180.22999572753906,296.3500061035156,443.5299987792969,215.4600067138672,181.6699981689453,296.6600036621094,445.5899963378906,2253600,7385200,31411200,78097200
2022-04-08,201.9741668701172,162.1650390625,287.281494140625,424.6803894042969,217.02999877929688,182.1199951171875,296.9700012207031,447.57000732421875,217.8800048828125,183.19000244140625,301.1199951171875,450.6300048828125,214.02999877929688,180.42999267578125,296.2799987792969,445.94000244140625,215.7899932861328,181.3300018310547,300.44000244140625,447.9700012207031,2450200,7144500,24361900,79272700
2022-04-11,201.06214904785156,160.13482666015625,275.9536437988281,417.4216003417969,216.0500030517578,179.83999633789062,285.260009765625,439.9200134277344,218.75999450683594,184.1999969482422,292.6099853515625,445.0,215.75,179.60000610351562,285.0,439.3900146484375,217.02999877929688,183.0,291.7900085449219,444.1099853515625,2494700,5932000,34569300,89770500
2022-04-12,201.66708374023438,160.18826293945312,272.85791015625,415.8749694824219,216.6999969482422,179.89999389648438,282.05999755859375,438.2900085449219,219.47999572753906,180.80999755859375,290.739990234375,445.75,214.97999572753906,178.1999969482422,280.489990234375,436.6499938964844,215.4499969482422,179.1999969482422,289.239990234375,443.0799865722656,2508200,5957500,30966700,84363600
2022-04-13,203.128173828125,160.864990234375,278.2365417480469,420.63824462890625,218.27000427246094,180.66000366210938,287.6199951171875,443.30999755859375,219.67999267578125,180.83999633789062,288.5799865722656,444.1099853515625,216.39999389648438,179.24000549316406,281.29998779296875,437.8399963378906,216.92999267578125,179.89999389648438,282.7300109863281,438.0299987792969,1898900,5643100,21907200,74070400
2022-04-14,212.00637817382812,160.18826293945312,270.7007141113281,415.4005126953125,227.80999755859375,179.89999389648438,279.8299865722656,437.7900085449219,229.22000122070312,181.39999389648438,288.30999755859375,444.7300109863281,218.61000061035156,179.72999572753906,279.32000732421875,437.67999267578125,219.91000366210938,180.0,288.0899963378906,443.54998779296875,5337900,6188200,28221600,97869500
2022-04-18,213.969970703125,158.1937255859375,271.3681945800781,415.5713806152344,229.9199981689453,177.66000366210938,280.5199890136719,437.9700012207031,234.3800048828125,180.38999938964844,282.4599914550781,439.75,228.0,176.74000549316406,278.3399963378906,435.6099853515625,228.0,179.72999572753906,278.9100036621094,436.80999755859375,3644000,6318700,20778000,66002500
2022-04-19,216.05455017089844,163.0198211669922,275.99224853515625,422.2798156738281,232.16000366210938,183.0800018310547,285.29998779296875,445.0400085449219,232.94000244140625,185.94000244140625,286.1700134277344,445.79998779296875,227.57000732421875,179.9499969482422,278.4100036621094,437.67999267578125,230.25,180.72000122070312,279.3800048828125,437.8599853515625,2689400,14380800,22297700,77821000
2022-04-20,218.7720184326172,163.74107360839844,277.0176696777344,421.96661376953125,235.0800018310547,183.88999938964844,286.3599853515625,444.7099914550781,236.3699951171875,184.32000732421875,289.70001220703125,447.57000732421875,232.5800018310547,181.89999389648438,285.3699951171875,443.4800109863281,233.5500030517578,182.24000549316406,289.3999938964844,446.9200134277344,2907700,8044900,22906700,65224400
2022-04-21,216.43617248535156,163.2691650390625,271.6487121582031,415.65673828125,232.57000732421875,183.36000061035156,280.80999755859375,438.05999755859375,237.89999389648438,184.8699951171875,293.29998779296875,450.010009765625,231.64999389648438,182.55999755859375,280.05999755859375,437.1000061035156,237.24000549316406,183.92999267578125,288.5799865722656,448.5400085449219,3571400,6969200,29454600,85417300
2022-04-22,202.2601776123047,161.6485595703125,265.0899658203125,404.25146484375,216.3000030517578,181.5399932861328,274.0299987792969,426.0400085449219,229.7899932861328,183.14999389648438,283.20001220703125,438.0799865722656,215.60000610351562,181.3800048828125,273.3800048828125,425.44000244140625,228.39999389648438,182.47000122070312,281.67999267578125,436.9100036621094,5053700,8003600,29405800,132471800
2022-04-25,202.6342010498047,165.62876892089844,271.5616760253906,406.5951232910156,216.6999969482422,186.00999450683594,280.7200012207031,428.510009765625,217.0,186.69000244140625,281.1099853515625,428.69000244140625,209.57000732421875,182.10000610351562,270.7699890136719,418.8399963378906,215.30999755859375,182.33999633789062,273.2900085449219,423.6700134277344,4145500,11176500,35678900,119647700
2022-04-26,196.64962768554688,164.4445343017578,261.4042053222656,394.8198547363281,210.3000030517578,184.67999267578125,270.2200012207031,416.1000061035156,218.1999969482422,186.57000732421875,278.3599853515625,426.0400085449219,209.35000610351562,184.17999267578125,270.0,416.07000732421875,216.1300048828125,185.10000610351562,277.5,425.8299865722656,4176700,10190000,46518400,103996300
2022-04-27,200.07203674316406,162.147216796875,273.98016357421875,395.92999267578125,213.9600067138672,182.10000610351562,283.2200012207031,417.2699890136719,215.5500030517578,184.82000732421875,290.9700012207031,422.9200134277344,207.3000030517578,181.74000549316406,279.1600036621094,415.010009765625,211.11000061035156,184.24000549316406,282.1000061035156,417.239990234375,3358300,11090100,63477700,122030000
2022-04-28,198.6507110595703,163.35816955566406,280.1810302734375,405.9309997558594,212.44000244140625,183.4600067138672,289.6300048828125,427.80999755859375,212.9600067138672,184.5,290.9800109863281,429.6400146484375,202.0,181.9199981689453,281.4599914550781,417.6000061035156,207.42999267578125,182.25,285.19000244140625,422.2900085449219,6092800,9403900,33646600,105449100
2022-04-29,196.87405395507812,160.68692016601562,268.4660339355469,390.9295349121094,210.5399932861328,180.4600067138672,277.5199890136719,412.0,217.2100067138672,182.5500030517578,289.8800048828125,425.8699951171875,210.16000366210938,180.1999969482422,276.5,411.2099914550781,212.6999969482422,182.5,288.6099853515625,423.5899963378906,3404000,8463100,37073900,145491100
2022-05-02,198.3047637939453,159.06634521484375,275.18939208984375,393.28265380859375,212.07000732421875,178.63999938964844,284.4700012207031,414.4800109863281,212.77000427246094,181.41000366210938,284.94000244140625,415.9200134277344,207.66000366210938,177.02999877929688,276.2200012207031,405.0199890136719,210.0,180.47000122070312,277.7099914550781,412.07000732421875,2639500,7145400,35151100,158312500
2022-05-03,199.75411987304688,158.7546844482422,272.5870666503906,395.0856018066406,213.6199951171875,178.2899932861328,281.7799987792969,416.3800048828125,215.36000061035156,180.6300048828125,284.1300048828125,418.92999267578125,210.7899932861328,177.67999267578125,280.1499938964844,413.3599853515625,211.89999389648438,178.8000030517578,283.9599914550781,415.010009765625,2121100,5898700,25978600,100028200
2022-05-04,208.14187622070312,160.4553985595703,280.51959228515625,407.1170349121094,222.58999633789062,180.1999969482422,289.9800109863281,429.05999755859375,223.2899932861328,180.5,290.8800048828125,429.6600036621094,213.8300018310547,177.14999389648438,276.7300109863281,413.7099914550781,214.9499969482422,178.14999389648438,282.5899963378906,417.0799865722656,3023700,5923000,33599300,144247900
2022-05-05,201.9141845703125,157.392333984375,268.3016662597656,392.6469421386719,215.92999267578125,176.75999450683594,277.3500061035156,413.80999755859375,223.14999389648438,179.7100067138672,286.3500061035156,425.0,213.77000427246094,175.27000427246094,274.3399963378906,409.44000244140625,222.39999389648438,179.4199981689453,285.5400085449219,424.54998779296875,3005600,7089200,43260400,172929100
2022-05-06,200.71725463867188,157.04505920410156,265.76702880859375,390.30328369140625,214.64999389648438,176.3699951171875,274.7300109863281,411.3399963378906,217.00999450683594,176.8699951171875,279.25,414.79998779296875,210.35000610351562,174.69000244140625,271.2699890136719,405.7300109863281,217.00999450683594,175.13999938964844,274.80999755859375,411.1000061035156,2268400,6434000,37780300,151770800
2022-05-09,192.89990234375,157.8998565673828,255.94830322265625,377.8067626953125,206.2899932861328,177.3300018310547,264.5799865722656,398.1700134277344,212.0500030517578,178.55999755859375,272.3599853515625,406.4100036621094,205.44000244140625,174.58999633789062,263.32000732421875,396.5,212.02999877929688,175.4499969482422,270.05999755859375,405.1000061035156,2929900,7855200,47726000,155586100
2022-05-10,189.81410217285156,157.6861572265625,260.7077331542969,378.67974853515625,202.99000549316406,177.08999633789062,269.5,399.0899963378906,209.52000427246094,179.17999267578125,273.75,406.0799865722656,201.38999938964844,176.5,265.07000732421875,394.82000732421875,208.24000549316406,178.22999572753906,271.69000244140625,404.489990234375,3040400,8186700,39336400,132497200
2022-05-11,191.89004516601562,156.83132934570312,252.04969787597656,372.6639404296875,205.2100067138672,176.1300048828125,260.54998779296875,392.75,209.7100067138672,178.32000732421875,271.3599853515625,404.0400085449219,203.58999633789062,175.8800048828125,259.29998779296875,391.9599914550781,205.55999755859375,175.9600067138672,265.67999267578125,398.07000732421875,2552400,6138900,48975900,142361000
2022-05-12,189.85153198242188,158.3806915283203,247.01937866210938,372.27490234375,203.02999877929688,177.8699951171875,255.35000610351562,392.3399963378906,205.33999633789062,177.9499969482422,259.8800048828125,395.79998779296875,199.3000030517578,174.7100067138672,250.02000427246094,385.1499938964844,203.61000061035156,176.47000122070312,257.69000244140625,389.3699951171875,3282000,6898600,51033800,125090800
2022-05-13,191.067138671875,157.4724578857422,252.60116577148438,381.1752624511719,204.3300018310547,176.85000610351562,261.1199951171875,401.7200012207031,206.4600067138672,178.88999938964844,263.0400085449219,403.17999267578125,202.9199981689453,175.8000030517578,255.35000610351562,395.6099853515625,205.14999389648438,178.6999969482422,257.3500061035156,396.7099914550781,2323800,7732200,34925100,104174400
2022-05-16,193.74148559570312,158.5677032470703,252.96876525878906,379.6285400390625,207.19000244140625,178.0800018310547,261.5,400.0899963378906,209.2100067138672,179.1300048828125,265.82000732421875,403.9700012207031,203.67999267578125,176.1699981689453,255.77999877929688,397.6000061035156,205.02000427246094,176.85000610351562,259.9599914550781,399.9800109863281,2540800,5516700,32550900,78622400
2022-05-17,199.25848388671875,159.22659301757812,258.11517333984375,387.43768310546875,213.08999633789062,178.82000732421875,266.82000732421875,408.32000732421875,213.77000427246094,179.6999969482422,268.3299865722656,408.57000732421875,209.13999938964844,176.58999633789062,262.4599914550781,402.5799865722656,212.8000030517578,178.72000122070312,266.1099853515625,406.5299987792969,2275900,5751100,28828800,83029700
2022-05-18,194.44281005859375,156.2703857421875,246.36328125,371.81951904296875,207.94000244140625,175.5,254.0800018310547,391.8599853515625,217.89999389648438,179.3699951171875,263.6000061035156,403.79998779296875,207.52000427246094,175.1699981689453,252.77000427246094,390.54998779296875,213.83999633789062,178.83999633789062,263.0,403.5,4723300,8608800,31356000,117674500
2022-05-19,193.33938598632812,154.88128662109375,245.45181274414062,369.542236328125,206.75999450683594,173.94000244140625,253.13999938964844,389.4599914550781,209.27999877929688,174.8000030517578,257.6700134277344,394.1400146484375,201.7100067138672,172.69000244140625,251.8800048828125,387.1099853515625,205.86000061035156,174.72000122070312,253.89999389648438,388.6199951171875,2887700,6874500,32692300,98510700
2022-05-20,184.97967529296875,157.5882110595703,244.88941955566406,369.70355224609375,197.82000732421875,176.97999572753906,252.55999755859375,389.6300048828125,206.6300048828125,177.16000366210938,258.5400085449219,397.0299987792969,194.0399932861328,174.0500030517578,246.44000244140625,380.5400085449219,206.4499969482422,174.85000610351562,257.239990234375,393.25,5404500,7522100,39199300,131432200
2022-05-23,190.8988037109375,160.80540466308594,252.7337188720703,376.6207275390625,204.14999389648438,179.44000244140625,260.6499938964844,396.9200134277344,205.49000549316406,179.92999267578125,261.5,397.7300109863281,199.16000366210938,177.4600067138672,253.42999267578125,390.3800048828125,199.92999267578125,177.60000610351562,255.49000549316406,392.8299865722656,3246600,7040800,33175400,76414900
2022-05-24,192.3014678955078,162.5618438720703,251.73497009277344,373.7457275390625,205.64999389648438,181.39999389648438,259.6199951171875,393.8900146484375,205.6999969482422,181.74000549316406,261.3299865722656,395.1499938964844,201.2899932861328,179.10000610351562,253.5,386.9599914550781,202.00999450683594,179.25,257.8900146484375,392.55999755859375,2467800,6419800,29043900,91448800
2022-05-25,195.72389221191406,160.96670532226562,254.54689025878906,377.0477600097656,209.30999755859375,179.6199951171875,262.5199890136719,397.3699951171875,210.08999633789062,181.5500030517578,264.5799865722656,399.45001220703125,204.82000732421875,179.05999755859375,257.1300048828125,391.8900146484375,205.0,180.52999877929688,258.1400146484375,392.30999755859375,3080200,6558900,28547900,91472900
2022-05-26,199.16500854492188,160.82334899902344,257.82421875,384.5816345214844,212.99000549316406,179.4600067138672,265.8999938964844,405.30999755859375,213.63999938964844,181.0,267.1099853515625,407.0400085449219,210.39999389648438,178.60000610351562,261.42999267578125,398.45001220703125,211.5500030517578,181.0,262.2699890136719,398.6700134277344,2016000,6897600,25002100,82168300
2022-05-27,203.045654296875,162.2840576171875,264.94134521484375,394.02276611328125,217.13999938964844,181.08999633789062,273.239990234375,415.260009765625,217.6300048828125,181.16000366210938,273.3399963378906,415.3800048828125,214.16000366210938,178.22999572753906,267.55999755859375,407.70001220703125,215.0,179.75999450683594,268.4800109863281,407.9100036621094,2020400,5853600,26910800,84768700
2022-05-31,201.8394012451172,160.8860321044922,263.6129455566406,391.8119812011719,215.85000610351562,179.52999877929688,271.8699951171875,412.92999267578125,218.08999633789062,180.1699981689453,274.7699890136719,416.4599914550781,213.49000549316406,175.00999450683594,268.92999267578125,410.0299987792969,214.7899932861328,178.0,272.5299987792969,413.54998779296875,3773500,16391400,37827700,95937000
2022-06-01,203.44775390625,159.2550811767578,264.1462707519531,388.6427001953125,217.57000732421875,177.7100067138672,272.4200134277344,409.5899963378906,219.0,179.8300018310547,277.69000244140625,416.239990234375,214.3000030517578,175.89999389648438,270.0400085449219,406.92999267578125,218.4600067138672,179.14999389648438,275.20001220703125,415.1700134277344,2314000,5175400,25292200,86585800
2022-06-02,205.7200164794922,158.753173828125,266.2406311035156,396.0438537597656,220.0,177.14999389648438,274.5799865722656,417.3900146484375,220.83999633789062,177.80999755859375,274.6499938964844,417.44000244140625,217.25,174.58999633789062,261.6000061035156,407.0400085449219,219.58999633789062,177.74000549316406,264.45001220703125,409.4200134277344,1784100,8666500,44008200,79609600
2022-06-03,208.43174743652344,158.0989990234375,261.8191223144531,389.544189453125,222.89999389648438,176.4199981689453,270.0199890136719,410.5400085449219,224.10000610351562,178.6699981689453,273.45001220703125,414.0400085449219,218.25,176.14999389648438,268.4100036621094,409.510009765625,218.25,177.07000732421875,270.30999755859375,412.3999938964844,2222500,4234200,28059000,71874300
2022-06-06,209.11439514160156,158.0811004638672,260.58770751953125,390.7301940917969,223.6300048828125,176.39999389648438,268.75,411.7900085449219,224.75999450683594,178.5,274.17999267578125,416.6099853515625,222.25,176.0,267.2200012207031,410.54998779296875,222.89999389648438,177.2100067138672,272.05999755859375,414.7799987792969,1565400,5386500,22400300,57508900
2022-06-07,212.35914611816406,159.8196258544922,264.22381591796875,394.4781799316406,227.10000610351562,178.33999633789062,272.5,415.739990234375,227.27000427246094,179.3000030517578,273.1300048828125,416.2200012207031,221.64999389648438,176.39999389648438,265.94000244140625,407.6099853515625,222.0,176.97999572753906,266.6400146484375,408.1000061035156,1799000,5447800,22860700,59272400
2022-06-08,214.88392639160156,158.86973571777344,262.1973876953125,390.18939208984375,229.8000030517578,177.27999877929688,270.4100036621094,411.2200012207031,232.35000610351562,179.4499969482422,273.0,415.82000732421875,224.6199951171875,176.8000030517578,269.6099853515625,410.3800048828125,225.2899932861328,178.10000610351562,271.7099914550781,413.92999267578125,4171300,4333100,17372300,64350000
2022-06-09,209.15176391601562,155.6704559326172,256.7480163574219,380.9095764160156,223.6699981689453,173.7100067138672,264.7900085449219,401.44000244140625,228.2100067138672,178.64999389648438,272.7099914550781,411.739990234375,223.6199951171875,173.63999938964844,264.6300048828125,401.44000244140625,227.42999267578125,177.2100067138672,267.7799987792969,409.3399963378906,3045700,5509600,26439700,86289800
2022-06-10,201.21286010742188,154.63088989257812,245.306396484375,369.8648986816406,215.17999267578125,172.5500030517578,252.99000549316406,389.79998779296875,220.22000122070312,173.97000122070312,260.5799865722656,395.7799987792969,215.00999450683594,170.6199951171875,252.52999877929688,389.75,219.5,172.1699981689453,260.5799865722656,394.8800048828125,2604100,6647300,31422800,132893900
2022-06-13,193.4516143798828,153.0716094970703,234.90223693847656,355.82177734375,206.8800048828125,170.80999755859375,242.25999450683594,375.0,209.8699951171875,172.25,249.02000427246094,381.80999755859375,204.89999389648438,170.0800018310547,241.52999877929688,373.29998779296875,209.5800018310547,170.0800018310547,245.11000061035156,379.8500061035156,3559400,7997000,46135800,170004900
2022-06-14,193.27392578125,150.7237091064453,237.0645294189453,354.7494812011719,206.69000244140625,168.19000244140625,244.49000549316406,373.8699951171875,209.72999572753906,171.11000061035156,245.74000549316406,377.94000244140625,205.27000427246094,167.25999450683594,241.50999450683594,370.5899963378906,208.05999755859375,171.05999755859375,243.86000061035156,376.8500061035156,2359000,7116800,28651500,104011800
